"NutsID","region_name","NUTS_level","e.year","e.value","el.education_level"
"2004206","Vila Franca do Campo","4","2019","148","None"
"2004301","Angra do Heroísmo","4","2019","341","None"
"2004302","Vila da Praia da Vitória","4","2019","268","None"
"2004401","Santa Cruz da Graciosa","4","2019","118","None"
"2004501","Calheta","4","2019","158","None"
"2004502","Velas","4","2019","118","None"
"2004601","Lajes do Pico","4","2019","114","None"
"2004602","Madalena","4","2019","198","None"
"2004603","São Roque do Pico","4","2019","14","None"
"2004701","Horta","4","2019","113","None"
"2004801","Lajes das Flores","4","2019","32","None"
"2004802","Santa Cruz das Flores","4","2019","54","None"
"2004901","Corvo","4","2019","13","None"
"3003101","Calheta","4","2019","486","None"
"3003102","Câmara de Lobos","4","2019","1000","None"
"3003103","Funchal","4","2019","364","None"
"3003104","Machico","4","2019","512","None"
"3003105","Ponta do Sol","4","2019","496","None"
"3003106","Porto Moniz","4","2019","109","None"
"3003107","Ribeira Brava","4","2019","648","None"
"3003108","Santa Cruz","4","2019","375","None"
"3003109","Santana","4","2019","629","None"
"3003110","São Vicente","4","2019","538","None"
"3003201","Porto Santo","4","2019","27","None"
"1111601","Arcos de Valdevez","4","2019","2773","Basic"
"1111602","Caminha","4","2019","628","Basic"
"1111603","Melgaço","4","2019","1396","Basic"
"1111604","Monção","4","2019","2612","Basic"
"1111605","Paredes de Coura","4","2019","1304","Basic"
"1111606","Ponte da Barca","4","2019","1386","Basic"
"1111607","Ponte de Lima","4","2019","4250","Basic"
"1111608","Valença","4","2019","775","Basic"
"1111609","Viana do Castelo","4","2019","2481","Basic"
"1111610","Vila Nova de Cerveira","4","2019","354","Basic"
"1120301","Amares","4","2019","1229","Basic"
"1120302","Barcelos","4","2019","4029","Basic"
"1120303","Braga","4","2019","2325","Basic"
"1120306","Esposende","4","2019","1630","Basic"
"1120310","Terras de Bouro","4","2019","1114","Basic"
"1120313","Vila Verde","4","2019","2778","Basic"
"1190304","Cabeceiras de Basto","4","2019","1472","Basic"
"1190307","Fafe","4","2019","1580","Basic"
"1190308","Guimarães","4","2019","2215","Basic"
"1190309","Póvoa de Lanhoso","4","2019","1542","Basic"
"1190311","Vieira do Minho","4","2019","1451","Basic"
"1190312","Vila Nova de Famalicão","4","2019","1655","Basic"
"1190314","Vizela","4","2019","237","Basic"
"1191705","Mondim de Basto","4","2019","894","Basic"
"11A0104","Arouca","4","2019","1686","Basic"
"11A0107","Espinho","4","2019","29","Basic"
"11A0109","Santa Maria da Feira","4","2019","982","Basic"
"11A0113","Oliveira de Azeméis","4","2019","996","Basic"
"11A0116","São João da Madeira","4","2019","16","Basic"
"11A0119","Vale de Cambra","4","2019","935","Basic"
"11A1304","Gondomar","4","2019","636","Basic"
"11A1306","Maia","4","2019","403","Basic"
"11A1308","Matosinhos","4","2019","242","Basic"
"11A1310","Paredes","4","2019","1399","Basic"
"11A1312","Porto","4","2019","11","Basic"
"11A1313","Póvoa de Varzim","4","2019","1664","Basic"
"11A1314","Santo Tirso","4","2019","983","Basic"
"11A1315","Valongo","4","2019","295","Basic"
"11A1316","Vila do Conde","4","2019","925","Basic"
"11A1317","Vila Nova de Gaia","4","2019","661","Basic"
"11A1318","Trofa","4","2019","360","Basic"
"11B1702","Boticas","4","2019","1633","Basic"
"11B1703","Chaves","4","2019","6200","Basic"
"11B1706","Montalegre","4","2019","3620","Basic"
"11B1709","Ribeira de Pena","4","2019","938","Basic"
"11B1712","Valpaços","4","2019","6675","Basic"
"11B1713","Vila Pouca de Aguiar","4","2019","2599","Basic"
"11C0106","Castelo de Paiva","4","2019","849","Basic"
"11C0305","Celorico de Basto","4","2019","2007","Basic"
"11C1301","Amarante","4","2019","2308","Basic"
"11C1302","Baião","4","2019","1544","Basic"
"11C1303","Felgueiras","4","2019","1764","Basic"
"11C1305","Lousada","4","2019","977","Basic"
"11C1307","Marco de Canaveses","4","2019","1250","Basic"
"11C1309","Paços de Ferreira","4","2019","597","Basic"
"11C1311","Penafiel","4","2019","1574","Basic"
"11C1804","Cinfães","4","2019","2069","Basic"
"11C1813","Resende","4","2019","1866","Basic"
"11D0403","Carrazeda de Ansiães","4","2019","1777","Basic"
"11D0404","Freixo de Espada à Cinta","4","2019","1333","Basic"
"11D0409","Torre de Moncorvo","4","2019","2066","Basic"
"11D0914","Vila Nova de Foz Côa","4","2019","1991","Basic"
"11D1701","Alijó","4","2019","3403","Basic"
"11D1704","Mesão Frio","4","2019","753","Basic"
"11D1707","Murça","4","2019","1888","Basic"
"11D1708","Peso da Régua","4","2019","2015","Basic"
"11D1710","Sabrosa","4","2019","1460","Basic"
"11D1711","Santa Marta de Penaguião","4","2019","1708","Basic"
"11D1714","Vila Real","4","2019","3738","Basic"
"11D1801","Armamar","4","2019","1595","Basic"
"11D1805","Lamego","4","2019","2429","Basic"
"11D1807","Moimenta da Beira","4","2019","1372","Basic"
"11D1812","Penedono","4","2019","918","Basic"
"11D1815","São João da Pesqueira","4","2019","2602","Basic"
"11D1818","Sernancelhe","4","2019","1222","Basic"
"11D1819","Tabuaço","4","2019","1597","Basic"
"11D1820","Tarouca","4","2019","1105","Basic"
"11E0401","Alfândega da Fé","4","2019","1973","Basic"
"11E0402","Bragança","4","2019","6157","Basic"
"11E0405","Macedo de Cavaleiros","4","2019","4920","Basic"
"11E0406","Miranda do Douro","4","2019","2441","Basic"
"11E0407","Mirandela","4","2019","5779","Basic"
"11E0408","Mogadouro","4","2019","3975","Basic"
"11E0410","Vila Flor","4","2019","2115","Basic"
"11E0411","Vimioso","4","2019","2451","Basic"
"11E0412","Vinhais","4","2019","3647","Basic"
"1500801","Albufeira","4","2019","1040","Basic"
"1500802","Alcoutim","4","2019","1217","Basic"
"1500803","Aljezur","4","2019","418","Basic"
"1500804","Castro Marim","4","2019","863","Basic"
"1500805","Faro","4","2019","1584","Basic"
"1500806","Lagoa","4","2019","269","Basic"
"1500807","Lagos","4","2019","517","Basic"
"1500808","Loulé","4","2019","3728","Basic"
"1500809","Monchique","4","2019","443","Basic"
"1500810","Olhão","4","2019","774","Basic"
"1500811","Portimão","4","2019","421","Basic"
"1500812","São Brás de Alportel","4","2019","707","Basic"
"1500813","Silves","4","2019","2454","Basic"
"1500814","Tavira","4","2019","2107","Basic"
"1500815","Vila do Bispo","4","2019","173","Basic"
"1500816","Vila Real de Santo António","4","2019","228","Basic"
"16B1001","Alcobaça","4","2019","2783","Basic"
"16B1005","Bombarral","4","2019","963","Basic"
"16B1006","Caldas da Rainha","4","2019","2297","Basic"
"16B1011","Nazaré","4","2019","295","Basic"
"16B1012","Óbidos","4","2019","902","Basic"
"16B1014","Peniche","4","2019","745","Basic"
"16B1101","Alenquer","4","2019","1749","Basic"
"16B1102","Arruda dos Vinhos","4","2019","511","Basic"
"16B1104","Cadaval","4","2019","1379","Basic"
"16B1108","Lourinhã","4","2019","1851","Basic"
"16B1112","Sobral de Monte Agraço","4","2019","576","Basic"
"16B1113","Torres Vedras","4","2019","3832","Basic"
"16D0101","Águeda","4","2019","1694","Basic"
"16D0102","Albergaria-a-Velha","4","2019","1257","Basic"
"16D0103","Anadia","4","2019","1939","Basic"
"16D0105","Aveiro","4","2019","1078","Basic"
"16D0108","Estarreja","4","2019","1161","Basic"
"16D0110","Ílhavo","4","2019","164","Basic"
"16D0112","Murtosa","4","2019","325","Basic"
"16D0114","Oliveira do Bairro","4","2019","1271","Basic"
"16D0115","Ovar","4","2019","862","Basic"
"16D0117","Sever do Vouga","4","2019","831","Basic"
"16D0118","Vagos","4","2019","1267","Basic"
"16E0111","Mealhada","4","2019","1141","Basic"
"16E0601","Arganil","4","2019","613","Basic"
"16E0602","Cantanhede","4","2019","2916","Basic"
"16E0603","Coimbra","4","2019","2845","Basic"
"16E0604","Condeixa-a-Nova","4","2019","1149","Basic"
"16E0605","Figueira da Foz","4","2019","1558","Basic"
"16E0606","Góis","4","2019","192","Basic"
"16E0607","Lousã","4","2019","580","Basic"
"16E0608","Mira","4","2019","283","Basic"
"16E0609","Miranda do Corvo","4","2019","881","Basic"
"16E0610","Montemor-o-Velho","4","2019","2440","Basic"
"16E0611","Oliveira do Hospital","4","2019","1192","Basic"
"16E0612","Pampilhosa da Serra","4","2019","395","Basic"
"16E0613","Penacova","4","2019","1245","Basic"
"16E0614","Penela","4","2019","972","Basic"
"16E0615","Soure","4","2019","2120","Basic"
"16E0616","Tábua","4","2019","1179","Basic"
"16E0617","Vila Nova de Poiares","4","2019","465","Basic"
"16E1808","Mortágua","4","2019","691","Basic"
"16F1002","Alvaiázere","4","2019","1064","Basic"
"16F1003","Ansião","4","2019","1676","Basic"
"16F1004","Batalha","4","2019","640","Basic"
"16F1007","Castanheira de Pêra","4","2019","137","Basic"
"16F1008","Figueiró dos Vinhos","4","2019","526","Basic"
"16F1009","Leiria","4","2019","3281","Basic"
"16F1010","Marinha Grande","4","2019","170","Basic"
"16F1013","Pedrógão Grande","4","2019","512","Basic"
"16F1015","Pombal","4","2019","3193","Basic"
"16F1016","Porto de Mós","4","2019","1666","Basic"
"16G0901","Aguiar da Beira","4","2019","1295","Basic"
"16G1802","Carregal do Sal","4","2019","583","Basic"
"16G1803","Castro Daire","4","2019","2453","Basic"
"16G1806","Mangualde","4","2019","2165","Basic"
"16G1809","Nelas","4","2019","1065","Basic"
"16G1810","Oliveira de Frades","4","2019","1142","Basic"
"16G1811","Penalva do Castelo","4","2019","1491","Basic"
"16G1814","Santa Comba Dão","4","2019","642","Basic"
"16G1816","São Pedro do Sul","4","2019","2211","Basic"
"16G1817","Sátão","4","2019","1644","Basic"
"16G1821","Tondela","4","2019","2660","Basic"
"16G1822","Vila Nova de Paiva","4","2019","550","Basic"
"16G1823","Viseu","4","2019","4679","Basic"
"16G1824","Vouzela","4","2019","1374","Basic"
"16H0502","Castelo Branco","4","2019","4359","Basic"
"16H0505","Idanha-a-Nova","4","2019","1601","Basic"
"16H0506","Oleiros","4","2019","970","Basic"
"16H0507","Penamacor","4","2019","1396","Basic"
"16H0508","Proença-a-Nova","4","2019","1939","Basic"
"16H0511","Vila Velha de Ródão","4","2019","903","Basic"
"16I0509","Sertã","4","2019","2316","Basic"
"16I0510","Vila de Rei","4","2019","411","Basic"
"16I1401","Abrantes","4","2019","1377","Basic"
"16I1402","Alcanena","4","2019","836","Basic"
"16I1408","Constância","4","2019","80","Basic"
"16I1410","Entroncamento","4","2019","58","Basic"
"16I1411","Ferreira do Zêzere","4","2019","1121","Basic"
"16I1413","Mação","4","2019","1145","Basic"
"16I1417","Sardoal","4","2019","413","Basic"
"16I1418","Tomar","4","2019","2165","Basic"
"16I1419","Torres Novas","4","2019","2504","Basic"
"16I1420","Vila Nova da Barquinha","4","2019","104","Basic"
"16I1421","Ourém","4","2019","3075","Basic"
"16J0501","Belmonte","4","2019","843","Basic"
"16J0503","Covilhã","4","2019","2190","Basic"
"16J0504","Fundão","4","2019","4567","Basic"
"16J0902","Almeida","4","2019","1286","Basic"
"16J0903","Celorico da Beira","4","2019","1147","Basic"
"16J0904","Figueira de Castelo Rodrigo","4","2019","1872","Basic"
"16J0905","Fornos de Algodres","4","2019","956","Basic"
"16J0906","Gouveia","4","2019","1608","Basic"
"16J0907","Guarda","4","2019","3111","Basic"
"16J0908","Manteigas","4","2019","127","Basic"
"16J0909","Mêda","4","2019","1928","Basic"
"16J0910","Pinhel","4","2019","3385","Basic"
"16J0911","Sabugal","4","2019","2104","Basic"
"16J0912","Seia","4","2019","1866","Basic"
"16J0913","Trancoso","4","2019","2568","Basic"
"1701105","Cascais","4","2019","41","Basic"
"1701106","Lisboa","4","2019","8","Basic"
"1701107","Loures","4","2019","630","Basic"
"1701109","Mafra","4","2019","2557","Basic"
"1701110","Oeiras","4","2019","13","Basic"
"1701111","Sintra","4","2019","879","Basic"
"1701114","Vila Franca de Xira","4","2019","433","Basic"
"1701115","Amadora","4","2019","22","Basic"
"1701116","Odivelas","4","2019","53","Basic"
"1701502","Alcochete","4","2019","95","Basic"
"1701503","Almada","4","2019","139","Basic"
"1701504","Barreiro","4","2019","58","Basic"
"1701506","Moita","4","2019","210","Basic"
"1701507","Montijo","4","2019","751","Basic"
"1701508","Palmela","4","2019","2234","Basic"
"1701510","Seixal","4","2019","83","Basic"
"1701511","Sesimbra","4","2019","265","Basic"
"1701512","Setúbal","4","2019","273","Basic"
"1810211","Odemira","4","2019","1750","Basic"
"1811501","Alcácer do Sal","4","2019","561","Basic"
"1811505","Grândola","4","2019","652","Basic"
"1811509","Santiago do Cacém","4","2019","1242","Basic"
"1811513","Sines","4","2019","201","Basic"
"1840201","Aljustrel","4","2019","483","Basic"
"1840202","Almodôvar","4","2019","867","Basic"
"1840203","Alvito","4","2019","270","Basic"
"1840204","Barrancos","4","2019","241","Basic"
"1840205","Beja","4","2019","1107","Basic"
"1840206","Castro Verde","4","2019","486","Basic"
"1840207","Cuba","4","2019","360","Basic"
"1840208","Ferreira do Alentejo","4","2019","616","Basic"
"1840209","Mértola","4","2019","921","Basic"
"1840210","Moura","4","2019","2032","Basic"
"1840212","Ourique","4","2019","644","Basic"
"1840213","Serpa","4","2019","2196","Basic"
"1840214","Vidigueira","4","2019","569","Basic"
"1851103","Azambuja","4","2019","837","Basic"
"1851403","Almeirim","4","2019","1142","Basic"
"1851404","Alpiarça","4","2019","399","Basic"
"1851405","Benavente","4","2019","396","Basic"
"1851406","Cartaxo","4","2019","554","Basic"
"1851407","Chamusca","4","2019","428","Basic"
"1851409","Coruche","4","2019","1038","Basic"
"1851412","Golegã","4","2019","192","Basic"
"1851414","Rio Maior","4","2019","1306","Basic"
"1851415","Salvaterra de Magos","4","2019","591","Basic"
"1851416","Santarém","4","2019","3604","Basic"
"1861201","Alter do Chão","4","2019","251","Basic"
"1861202","Arronches","4","2019","343","Basic"
"1861203","Avis","4","2019","360","Basic"
"1861204","Campo Maior","4","2019","586","Basic"
"1861205","Castelo de Vide","4","2019","277","Basic"
"1861206","Crato","4","2019","418","Basic"
"1861207","Elvas","4","2019","690","Basic"
"1861208","Fronteira","4","2019","284","Basic"
"1861209","Gavião","4","2019","611","Basic"
"1861210","Marvão","4","2019","547","Basic"
"1861211","Monforte","4","2019","208","Basic"
"1861212","Nisa","4","2019","1240","Basic"
"1861213","Ponte de Sor","4","2019","1377","Basic"
"1861214","Portalegre","4","2019","1343","Basic"
"1861215","Sousel","4","2019","419","Basic"
"1870701","Alandroal","4","2019","988","Basic"
"1870702","Arraiolos","4","2019","349","Basic"
"1870703","Borba","4","2019","553","Basic"
"1870704","Estremoz","4","2019","922","Basic"
"1870705","Évora","4","2019","1017","Basic"
"1870706","Montemor-o-Novo","4","2019","864","Basic"
"1870707","Mora","4","2019","262","Basic"
"1870708","Mourão","4","2019","442","Basic"
"1870709","Portel","4","2019","805","Basic"
"1870710","Redondo","4","2019","695","Basic"
"1870711","Reguengos de Monsaraz","4","2019","993","Basic"
"1870712","Vendas Novas","4","2019","202","Basic"
"1870713","Viana do Alentejo","4","2019","355","Basic"
"1870714","Vila Viçosa","4","2019","263","Basic"
"2004101","Vila do Porto","4","2019","559","Basic"
"2004201","Lagoa","4","2019","644","Basic"
"2004202","Nordeste","4","2019","724","Basic"
"2004203","Ponta Delgada","4","2019","3414","Basic"
"2004204","Povoação","4","2019","452","Basic"
"2004205","Ribeira Grande","4","2019","2053","Basic"
"2004206","Vila Franca do Campo","4","2019","988","Basic"
"2004301","Angra do Heroísmo","4","2019","2222","Basic"
"2004302","Vila da Praia da Vitória","4","2019","1796","Basic"
"2004401","Santa Cruz da Graciosa","4","2019","685","Basic"
"2004501","Calheta","4","2019","800","Basic"
"2004502","Velas","4","2019","667","Basic"
"2004601","Lajes do Pico","4","2019","961","Basic"
"2004602","Madalena","4","2019","1264","Basic"
"2004603","São Roque do Pico","4","2019","347","Basic"
"2004701","Horta","4","2019","1321","Basic"
"2004801","Lajes das Flores","4","2019","308","Basic"
"2004802","Santa Cruz das Flores","4","2019","359","Basic"
"2004901","Corvo","4","2019","79","Basic"
"3003101","Calheta","4","2019","2177","Basic"
"3003102","Câmara de Lobos","4","2019","3794","Basic"
"3003103","Funchal","4","2019","2084","Basic"
"3003104","Machico","4","2019","2938","Basic"
"3003105","Ponta do Sol","4","2019","2268","Basic"
"3003106","Porto Moniz","4","2019","602","Basic"
"3003107","Ribeira Brava","4","2019","2152","Basic"
"3003108","Santa Cruz","4","2019","2243","Basic"
"3003109","Santana","4","2019","2249","Basic"
"3003110","São Vicente","4","2019","1558","Basic"
"3003201","Porto Santo","4","2019","208","Basic"
"1111601","Arcos de Valdevez","4","2019","551","Secondary / post-secondary"
"1111602","Caminha","4","2019","114","Secondary / post-secondary"
"1111603","Melgaço","4","2019","357","Secondary / post-secondary"
"1111604","Monção","4","2019","666","Secondary / post-secondary"
"1111605","Paredes de Coura","4","2019","260","Secondary / post-secondary"
"1111606","Ponte da Barca","4","2019","318","Secondary / post-secondary"
"1111607","Ponte de Lima","4","2019","920","Secondary / post-secondary"
"1111608","Valença","4","2019","166","Secondary / post-secondary"
"1111609","Viana do Castelo","4","2019","569","Secondary / post-secondary"
"1111610","Vila Nova de Cerveira","4","2019","91","Secondary / post-secondary"
"1120301","Amares","4","2019","301","Secondary / post-secondary"
"1120302","Barcelos","4","2019","806","Secondary / post-secondary"
"1120303","Braga","4","2019","556","Secondary / post-secondary"
"1120306","Esposende","4","2019","272","Secondary / post-secondary"
"1120310","Terras de Bouro","4","2019","256","Secondary / post-secondary"
"1120313","Vila Verde","4","2019","641","Secondary / post-secondary"
"1190304","Cabeceiras de Basto","4","2019","347","Secondary / post-secondary"
"1190307","Fafe","4","2019","275","Secondary / post-secondary"
"1190308","Guimarães","4","2019","517","Secondary / post-secondary"
"1190309","Póvoa de Lanhoso","4","2019","309","Secondary / post-secondary"
"1190311","Vieira do Minho","4","2019","308","Secondary / post-secondary"
"1190312","Vila Nova de Famalicão","4","2019","375","Secondary / post-secondary"
"1190314","Vizela","4","2019","73","Secondary / post-secondary"
"1191705","Mondim de Basto","4","2019","171","Secondary / post-secondary"
"11A0104","Arouca","4","2019","292","Secondary / post-secondary"
"11A0107","Espinho","4","2019","8","Secondary / post-secondary"
"11A0109","Santa Maria da Feira","4","2019","188","Secondary / post-secondary"
"11A0113","Oliveira de Azeméis","4","2019","186","Secondary / post-secondary"
"11A0116","São João da Madeira","4","2019","3","Secondary / post-secondary"
"11A0119","Vale de Cambra","4","2019","145","Secondary / post-secondary"
"11A1304","Gondomar","4","2019","199","Secondary / post-secondary"
"11A1306","Maia","4","2019","100","Secondary / post-secondary"
"11A1308","Matosinhos","4","2019","34","Secondary / post-secondary"
"11A1310","Paredes","4","2019","318","Secondary / post-secondary"
"11A1312","Porto","4","2019","10","Secondary / post-secondary"
"11A1313","Póvoa de Varzim","4","2019","201","Secondary / post-secondary"
"11A1314","Santo Tirso","4","2019","286","Secondary / post-secondary"
"11A1315","Valongo","4","2019","76","Secondary / post-secondary"
"11A1316","Vila do Conde","4","2019","275","Secondary / post-secondary"
"11A1317","Vila Nova de Gaia","4","2019","196","Secondary / post-secondary"
"11A1318","Trofa","4","2019","45","Secondary / post-secondary"
"11B1702","Boticas","4","2019","265","Secondary / post-secondary"
"11B1703","Chaves","4","2019","1191","Secondary / post-secondary"
"11B1706","Montalegre","4","2019","694","Secondary / post-secondary"
"11B1709","Ribeira de Pena","4","2019","190","Secondary / post-secondary"
"11B1712","Valpaços","4","2019","1165","Secondary / post-secondary"
"11B1713","Vila Pouca de Aguiar","4","2019","422","Secondary / post-secondary"
"11C0106","Castelo de Paiva","4","2019","173","Secondary / post-secondary"
"11C0305","Celorico de Basto","4","2019","403","Secondary / post-secondary"
"11C1301","Amarante","4","2019","517","Secondary / post-secondary"
"11C1302","Baião","4","2019","323","Secondary / post-secondary"
"11C1303","Felgueiras","4","2019","432","Secondary / post-secondary"
"11C1305","Lousada","4","2019","246","Secondary / post-secondary"
"11C1307","Marco de Canaveses","4","2019","303","Secondary / post-secondary"
"11C1309","Paços de Ferreira","4","2019","93","Secondary / post-secondary"
"11C1311","Penafiel","4","2019","433","Secondary / post-secondary"
"11C1804","Cinfães","4","2019","433","Secondary / post-secondary"
"11C1813","Resende","4","2019","448","Secondary / post-secondary"
"11D0403","Carrazeda de Ansiães","4","2019","424","Secondary / post-secondary"
"11D0404","Freixo de Espada à Cinta","4","2019","252","Secondary / post-secondary"
"11D0409","Torre de Moncorvo","4","2019","520","Secondary / post-secondary"
"11D0914","Vila Nova de Foz Côa","4","2019","435","Secondary / post-secondary"
"11D1701","Alijó","4","2019","720","Secondary / post-secondary"
"11D1704","Mesão Frio","4","2019","223","Secondary / post-secondary"
"11D1707","Murça","4","2019","345","Secondary / post-secondary"
"11D1708","Peso da Régua","4","2019","462","Secondary / post-secondary"
"11D1710","Sabrosa","4","2019","386","Secondary / post-secondary"
"11D1711","Santa Marta de Penaguião","4","2019","463","Secondary / post-secondary"
"11D1714","Vila Real","4","2019","923","Secondary / post-secondary"
"11D1801","Armamar","4","2019","403","Secondary / post-secondary"
"11D1805","Lamego","4","2019","599","Secondary / post-secondary"
"11D1807","Moimenta da Beira","4","2019","269","Secondary / post-secondary"
"11D1812","Penedono","4","2019","204","Secondary / post-secondary"
"11D1815","São João da Pesqueira","4","2019","599","Secondary / post-secondary"
"11D1818","Sernancelhe","4","2019","271","Secondary / post-secondary"
"11D1819","Tabuaço","4","2019","336","Secondary / post-secondary"
"11D1820","Tarouca","4","2019","225","Secondary / post-secondary"
"11E0401","Alfândega da Fé","4","2019","450","Secondary / post-secondary"
"11E0402","Bragança","4","2019","1580","Secondary / post-secondary"
"11E0405","Macedo de Cavaleiros","4","2019","1064","Secondary / post-secondary"
"11E0406","Miranda do Douro","4","2019","646","Secondary / post-secondary"
"11E0407","Mirandela","4","2019","1269","Secondary / post-secondary"
"11E0408","Mogadouro","4","2019","1071","Secondary / post-secondary"
"11E0410","Vila Flor","4","2019","457","Secondary / post-secondary"
"11E0411","Vimioso","4","2019","577","Secondary / post-secondary"
"11E0412","Vinhais","4","2019","725","Secondary / post-secondary"
"1500801","Albufeira","4","2019","273","Secondary / post-secondary"
"1500802","Alcoutim","4","2019","276","Secondary / post-secondary"
"1500803","Aljezur","4","2019","99","Secondary / post-secondary"
"1500804","Castro Marim","4","2019","146","Secondary / post-secondary"
"1500805","Faro","4","2019","337","Secondary / post-secondary"
"1500806","Lagoa","4","2019","89","Secondary / post-secondary"
"1500807","Lagos","4","2019","156","Secondary / post-secondary"
"1500808","Loulé","4","2019","849","Secondary / post-secondary"
"1500809","Monchique","4","2019","87","Secondary / post-secondary"
"1500810","Olhão","4","2019","223","Secondary / post-secondary"
"1500811","Portimão","4","2019","95","Secondary / post-secondary"
"1500812","São Brás de Alportel","4","2019","146","Secondary / post-secondary"
"1500813","Silves","4","2019","737","Secondary / post-secondary"
"1500814","Tavira","4","2019","392","Secondary / post-secondary"
"1500815","Vila do Bispo","4","2019","67","Secondary / post-secondary"
"1500816","Vila Real de Santo António","4","2019","56","Secondary / post-secondary"
"16B1001","Alcobaça","4","2019","598","Secondary / post-secondary"
"16B1005","Bombarral","4","2019","239","Secondary / post-secondary"
"16B1006","Caldas da Rainha","4","2019","481","Secondary / post-secondary"
"16B1011","Nazaré","4","2019","56","Secondary / post-secondary"
"16B1012","Óbidos","4","2019","238","Secondary / post-secondary"
"16B1014","Peniche","4","2019","121","Secondary / post-secondary"
"16B1101","Alenquer","4","2019","433","Secondary / post-secondary"
"16B1102","Arruda dos Vinhos","4","2019","103","Secondary / post-secondary"
"16B1104","Cadaval","4","2019","329","Secondary / post-secondary"
"16B1108","Lourinhã","4","2019","368","Secondary / post-secondary"
"16B1112","Sobral de Monte Agraço","4","2019","132","Secondary / post-secondary"
"16B1113","Torres Vedras","4","2019","885","Secondary / post-secondary"
"16D0101","Águeda","4","2019","294","Secondary / post-secondary"
"16D0102","Albergaria-a-Velha","4","2019","192","Secondary / post-secondary"
"16D0103","Anadia","4","2019","431","Secondary / post-secondary"
"16D0105","Aveiro","4","2019","243","Secondary / post-secondary"
"16D0108","Estarreja","4","2019","224","Secondary / post-secondary"
"16D0110","Ílhavo","4","2019","34","Secondary / post-secondary"
"16D0112","Murtosa","4","2019","32","Secondary / post-secondary"
"16D0114","Oliveira do Bairro","4","2019","261","Secondary / post-secondary"
"16D0115","Ovar","4","2019","175","Secondary / post-secondary"
"16D0117","Sever do Vouga","4","2019","178","Secondary / post-secondary"
"16D0118","Vagos","4","2019","246","Secondary / post-secondary"
"16E0111","Mealhada","4","2019","255","Secondary / post-secondary"
"16E0601","Arganil","4","2019","104","Secondary / post-secondary"
"16E0602","Cantanhede","4","2019","608","Secondary / post-secondary"
"16E0603","Coimbra","4","2019","859","Secondary / post-secondary"
"16E0604","Condeixa-a-Nova","4","2019","294","Secondary / post-secondary"
"16E0605","Figueira da Foz","4","2019","345","Secondary / post-secondary"
"16E0606","Góis","4","2019","41","Secondary / post-secondary"
"16E0607","Lousã","4","2019","117","Secondary / post-secondary"
"16E0608","Mira","4","2019","47","Secondary / post-secondary"
"16E0609","Miranda do Corvo","4","2019","205","Secondary / post-secondary"
"16E0610","Montemor-o-Velho","4","2019","550","Secondary / post-secondary"
"16E0611","Oliveira do Hospital","4","2019","247","Secondary / post-secondary"
"16E0612","Pampilhosa da Serra","4","2019","93","Secondary / post-secondary"
"16E0613","Penacova","4","2019","241","Secondary / post-secondary"
"16E0614","Penela","4","2019","258","Secondary / post-secondary"
"16E0615","Soure","4","2019","457","Secondary / post-secondary"
"16E0616","Tábua","4","2019","248","Secondary / post-secondary"
"16E0617","Vila Nova de Poiares","4","2019","94","Secondary / post-secondary"
"16E1808","Mortágua","4","2019","100","Secondary / post-secondary"
"16F1002","Alvaiázere","4","2019","170","Secondary / post-secondary"
"16F1003","Ansião","4","2019","253","Secondary / post-secondary"
"16F1004","Batalha","4","2019","101","Secondary / post-secondary"
"16F1007","Castanheira de Pêra","4","2019","28","Secondary / post-secondary"
"16F1008","Figueiró dos Vinhos","4","2019","84","Secondary / post-secondary"
"16F1009","Leiria","4","2019","682","Secondary / post-secondary"
"16F1010","Marinha Grande","4","2019","30","Secondary / post-secondary"
"16F1013","Pedrógão Grande","4","2019","130","Secondary / post-secondary"
"16F1015","Pombal","4","2019","566","Secondary / post-secondary"
"16F1016","Porto de Mós","4","2019","354","Secondary / post-secondary"
"16G0901","Aguiar da Beira","4","2019","268","Secondary / post-secondary"
"16G1802","Carregal do Sal","4","2019","105","Secondary / post-secondary"
"16G1803","Castro Daire","4","2019","318","Secondary / post-secondary"
"16G1806","Mangualde","4","2019","432","Secondary / post-secondary"
"16G1809","Nelas","4","2019","235","Secondary / post-secondary"
"16G1810","Oliveira de Frades","4","2019","201","Secondary / post-secondary"
"16G1811","Penalva do Castelo","4","2019","243","Secondary / post-secondary"
"16G1814","Santa Comba Dão","4","2019","118","Secondary / post-secondary"
"16G1816","São Pedro do Sul","4","2019","395","Secondary / post-secondary"
"16G1817","Sátão","4","2019","274","Secondary / post-secondary"
"16G1821","Tondela","4","2019","533","Secondary / post-secondary"
"16G1822","Vila Nova de Paiva","4","2019","108","Secondary / post-secondary"
"16G1823","Viseu","4","2019","928","Secondary / post-secondary"
"16G1824","Vouzela","4","2019","275","Secondary / post-secondary"
"16H0502","Castelo Branco","4","2019","1102","Secondary / post-secondary"
"16H0505","Idanha-a-Nova","4","2019","469","Secondary / post-secondary"
"16H0506","Oleiros","4","2019","205","Secondary / post-secondary"
"16H0507","Penamacor","4","2019","285","Secondary / post-secondary"
"16H0508","Proença-a-Nova","4","2019","501","Secondary / post-secondary"
"16H0511","Vila Velha de Ródão","4","2019","235","Secondary / post-secondary"
"16I0509","Sertã","4","2019","440","Secondary / post-secondary"
